source,simplification,sentence_id,simplification_type,system_name,aspect,rating
New South Wales's largest city and capital is Sydney.,"The largest city of New South Wale's is Syndey, which is also its capital city.",253,human,asset,simplicity,12
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,75
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,54
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,fluency,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,meaning,7
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,simplicity,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,41
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,69
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,38
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,fluency,30
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,simplicity,32
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,99
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,95
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","The polymer is most often epoxy, but other polymers such as Ester or nylon.",254,system,access_aggressive.pred,meaning,36
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,meaning,47
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,simplicity,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.",The most popular polymer to use is epoxy.,254,human,asset,fluency,100
